lon,lat,ds_sd
141.2,35.225,18.953
141.15,35.159,22.933
141.59,36.001,13.371
141.68,35.995,13.389
141.83,38.881,48.689
141.9,38.907,51.53
141.94,41.383,41.651
141.84,41.393,35.48
140.14,36.05,-9.4317
140.23,36.018,-13.046
141.74,38.443,68.244
141.64,38.426,60.896
142.54,41.143,56.179
142.52,41.063,50.504
142.55,40.836,36.578
142.52,40.915,39.767
143.23,38.441,30.202
143.27,38.513,29.111
142.94,38.47,50.786
143,38.528,47.794
146.3,42.594,7.8682
146.2,42.628,16.143
143.85,41.774,105.72
143.89,41.719,97.532
143.59,41.866,113.8
143.7,41.847,112.89
145.1,42.189,89.081
145.04,42.118,86.138
144.89,42.03,86.197
142.36,38.731,74.293
142.45,38.686,74.04
142.26,40.548,1.7712
144.66,41.364,12.67
142.85,42.704,3.6922
145.2,42.791,48.382
145.11,42.76,51.57
144.74,42.974,9.487
141.45,37.353,45.223
142.3,36.105,4.2122
142.34,36.028,2.4811
141.66,41.359,25.567
141.74,41.176,20.735
141.79,41.248,27.295
141.76,41.324,29.78
142.77,39.742,22.995
142.75,39.576,27.81
141.23,40.428,0.86633
142.29,39.205,41.2
142.9,39.269,35.235
142.97,39.395,29.747
142.99,39.303,31.462
143.61,38.793,10.095
143.72,38.679,4.3119
143.63,38.703,8.845
141.43,38.796,16.383
141.47,37.486,48.382
141.77,40.797,-1.7492
141.96,40.882,7.3662
141.98,40.81,3.4235
142.23,40.905,21.748
142.28,40.839,18.878
142.28,40.968,30.804
142.37,40.837,25.004
141.19,37.88,38.417
143.15,42.33,77.655
143.04,42.305,72.442
143.17,42.408,68.091
143.07,42.454,53.786
141.67,40.109,-15.181
141.78,40.107,-19.518
141.75,39.951,-16.625
141.82,40.027,-18.472
140.92,36.123,-3.0758
141.53,39.013,3.8523
140.51,35.593,-48.689
140.43,35.617,-52.945
142.72,41.418,81.445
142.68,41.566,84.748
142.64,41.445,80.616
142.62,41.516,81.895
141.65,40.637,-6.5541
141.63,40.709,-3.817
141.47,40.693,-1.0267
144.62,42.131,111.81
141.87,36.466,32.04
142.43,37.39,44.257
142.36,37.345,44.89
142.35,37.26,42.282
142.57,37.027,24.169
142.56,37.116,26.743
142.66,36.999,18.907
142.64,37.16,25.279
141.77,38.661,58.998
141.73,38.732,50.458
141.76,38.789,48.4
143.09,36.977,1.961
146.48,42.618,-8.896
146.4,42.651,-1.0787
143.75,40.899,32.306
143.6,40.749,33.26
143.71,40.728,27.435
141.47,38.275,53.316
141.45,38.404,47.19
141.73,36.829,45.481
142.21,36.414,16.434
143.2,37.847,17.475
141.34,39.942,0.013654
141.82,34.775,13.737
142.02,34.714,2.0966
142.04,34.79,2.1581
141.99,34.85,4.2578
141.89,34.847,10.503
142.21,37.724,64.765
140.28,36.146,-8.1594
141.22,40.564,0.75386
141.27,40.506,0.80771
141.36,40.517,-0.071725
141.39,40.592,-0.21705
141.59,35.208,19.012
141.61,35.115,21.482
144.54,41.96,105.13
144.57,41.79,82.828
141.71,36.068,15.005
141.8,36.079,15.302
141.82,36.159,17.674
141.63,36.186,19.407
141.62,36.112,16.873
143.06,39.064,36.404
142.95,39.038,42.188
143.05,39.14,34.603
142.83,39.158,41.72
142.92,39.187,37.291
142.84,39.085,43.969
141.78,37.637,63.49
142.83,38.396,57.015
142.69,38.445,65.205
142.73,38.379,62.513
142.75,38.682,59.956
143.98,39.607,2.115
141.08,40.097,0.26878
141.03,40.156,0.0064447
141.18,40.128,1.619
141.04,40.246,0.0027555
141.1,40.299,0.18807
143.36,37.092,-0.0026072
143.27,36.974,0.00038595
144.09,41.172,32.013
141.6,38.348,60.06
141.62,38.278,62.796
141.5,38.346,53.327
141.71,38.25,70.357
141.7,38.16,70.606
141.53,38.233,58.503
141.52,38.171,59.299
141.47,38.035,56.666
141.57,38.043,63.746
141.6,38.126,64.586
144.86,41.578,25.753
144.89,41.494,15.411
144.79,41.461,15.764
141.38,35.947,9.6973
141.45,35.982,11.883
141.39,35.869,8.3756
142.08,36.293,16.533
141.88,36.323,24.682
142.03,36.446,24.663
142.11,36.385,19.182
141.92,36.415,27.858
141.93,37.844,72.233
141.91,37.756,69.833
142.02,37.867,73.587
142.1,37.824,71.342
143.19,37.329,5.4788
142.02,40.234,-18.201
141.96,40.29,-20.172
141.96,40.162,-19.111
141.22,36.844,38.55
141.61,40.837,0.67892
141.53,40.809,0.19289
141.54,40.73,-1.2798
141.87,40.996,12.522
141.78,41.04,13.783
141.7,41.017,9.1036
141.69,40.937,5.4022
143.96,40.959,24.235
143.84,40.973,32.375
143.8,41.061,38.494
140.67,38.057,8.6532
142.55,39.517,28.366
142.6,39.664,23.629
142.71,39.664,25.032
143.65,39.59,9.8282
143.55,39.605,12.441
143.5,42.512,67.325
143.6,42.523,66.544
143.57,42.653,38.865
142.77,42.4,36.483
142.42,39.606,22.415
142.42,39.684,19.819
142.53,39.588,25.51
141.2,35.073,32.62
141.29,35.062,33.934
141.35,35.14,26.788
141.3,35.218,21.365
141.42,37.215,41.528
141.72,35.916,11.421
141.53,35.947,11.908
141.62,38.747,39.678
141.71,38.855,40.258
141.65,38.881,31.308
141.98,38.852,62.038
141.83,38.8,53.223
141.98,38.773,66.261
141.9,38.748,63.891
141.76,38.906,40.277
141.62,35.548,8.3979
140,36.434,1.9091
139.97,36.5,2.1977
139.83,36.455,2.5038
139.9,36.517,2.3893
143.99,41.698,93.075
142.55,36.856,18.042
142.06,39.228,29.68
141.93,39.361,11.142
141.86,39.418,1.6545
140.92,37.307,20.46
140.57,38.021,5.4699
142.02,41.462,48.286
141.79,41.463,34.808
141.63,41.502,24.565
141.68,41.582,25.896
141.69,41.45,27.886
140.86,39.323,0.00049144
140.1,35.926,-17.34
140.07,35.999,-11.303
140.21,37.631,0.0042623
141.75,35.234,12.576
141.79,35.399,8.3903
141.77,38.527,66.703
141.72,38.596,60.04
142.4,41.092,47.56
142.46,41.16,54.802
142.44,41.037,44.956
142.66,40.833,41.859
142.73,40.896,49.986
142.73,40.98,54.63
143.54,38.647,12.8
142.85,38.465,56.768
142.94,38.598,50.908
142.82,38.605,58.876
146.17,42.448,15.115
146.08,42.497,22.616
146.29,42.497,7.975
146.1,42.581,22.228
145.83,42.654,40.404
143.74,41.771,106.36
143.86,41.648,91.447
143.56,41.943,117.52
143.62,42.013,120.28
143.78,41.898,117.31
144.92,42.106,91.965
144.71,42.095,105.56
145.75,42.246,38.762
145.64,42.285,51.738
141.09,35.338,6.522
141.18,35.318,13.209
141.05,35.427,-0.3927
142.29,38.549,81.286
142.39,38.54,79.441
142.26,38.691,77.538
142.24,38.61,80.006
142.46,38.593,75.931
142.31,37.462,50.565
142.26,40.456,-1.1334
144.46,41.415,29.224
144.44,41.336,23.68
144.23,41.094,18.737
144.19,41.164,25.991
144.23,41.238,29.003
140.07,36.453,1.0239
140.15,36.58,0.98001
140.09,36.531,1.3825
140.73,36.588,5.4588
140.89,36.241,-2.0236
140.43,36.157,-9.2194
141.03,37.894,29.863
141.38,37.73,50.496
141.31,37.77,46.563
142.95,42.699,8.3402
142.55,42.65,0.97457
142.6,42.719,0.01329
142.69,42.722,0.44633
142.09,42.538,-0.0046551
142.17,42.531,0.058804
144.48,40.97,0.55307
144.7,41.123,0.0015755
144.58,41.096,0.91328
145.23,42.654,64.59
145.28,42.731,56.548
145.13,42.675,62.593
144.82,42.563,77.284
144.91,42.513,85.744
145.05,42.631,69.415
144.83,42.637,65.804
144.75,43.134,-0.56397
145.12,42.994,20.277
145.02,43.032,12.475
145.14,43.138,8.0033
144.92,42.993,13.582
144.93,42.918,21.909
145.11,42.917,29.045
145.02,42.881,31.348
142.08,41.198,38.54
142.14,41.15,37.947
140.21,36.999,2.4462
140.27,36.955,2.193
146.26,42.992,16.665
143.48,37.723,2.421
143.57,37.688,0.32189
146.33,42.786,7.4187
142.72,36.359,0.265
142.72,36.285,0.0042289
143.05,39.528,25.019
143.15,39.573,22.329
143.31,40.976,55.551
143.42,40.955,49.84
146.49,42.47,-6.044
146.52,42.539,-10.089
143.88,38.999,2.1301
143.77,39.006,5.6889
141.77,36.298,25.708
141.73,36.221,21.928
142.72,36.531,2.4647
142.82,36.483,0.23039
143.68,38.934,8.1089
143.71,38.85,7.0772
141.59,39.873,-11.89
141.63,39.798,-13.145
141.89,42.394,-0.028772
141.79,42.385,-0.0066196
143.79,40.145,10.032
143.87,40.104,6.4657
141.51,35.677,7.7035
143.34,38.119,16.731
143.42,38.078,10.549
143.9,40.787,19.843
143.78,40.806,27.108
142.78,37.184,20.069
142.85,42.295,58.498
142.76,42.317,44.827
142.17,41.346,53.566
142.08,41.287,43.825
140.59,36.306,-4.2523
140.53,36.339,-4.2529
142.1,38.944,59.399
143.8,39.857,6.4497
143.72,39.809,8.3163
145.7,42.614,49.695
145.67,42.535,53.405
143.24,37.18,1.6673
144.82,43.02,7.1922
144.83,43.09,2.4372
141.39,36.7,42.418
141.34,36.758,42.556
141.99,38.085,79.384
141.97,38.008,77.503
143.35,42.674,26.751
146.09,42.165,13.337
146.14,42.224,12.88
141.51,38.854,16.841
141.59,38.83,29.922
141.38,40.723,0.69434
141.36,40.802,1.3361
140.29,37.738,0.016512
140.29,37.66,0.23744
143.18,38.564,34.087
143.19,38.647,33.738
143.11,38.699,39.95
143.11,38.785,39.274
145.42,42.047,51.247
145.52,42.031,40.085
144.04,42.254,115.61
144.1,42.322,107.1
144.45,40.831,0.24964
144.51,40.882,0.0030411
144.34,41.083,11.724
144.38,40.998,5.5839
145.02,42.797,43.48
142.86,37.183,15.81
144.16,41.372,44.619
144.16,41.291,37.413
143.47,37.334,-0.0039004
140.37,35.684,-40.487
140.74,36.73,7.0834
140.69,36.664,4.9315
140.47,36.278,-5.6044
140.48,36.201,-7.6593
144.93,42.757,47.568
144.93,42.676,60.324
141.47,41.557,13.6
141.37,41.555,6.8067
141.04,38.583,8.3541
140.97,38.614,4.6255
144.7,42.526,81.193
141.8,39.873,-15.018
141.9,39.871,-11.921
143.94,42.787,22.047
143.95,42.848,13.39
144.16,40.477,2.9044
144.26,40.484,0.97054
143.98,40.405,7.0448
141.77,39.72,-12.684
141.71,39.647,-13.373
144.18,41.957,119.3
144.58,41.699,68.655
142.53,36.29,2.533
140.66,36.35,-2.1556
140.81,36.432,2.6355
142.39,40.015,8.1654
142.3,40.048,3.1285
141.18,36.705,35.625
143.13,38.444,37.086
143.1,38.517,39.01
143.97,41.87,116.38
143.88,41.846,112.96
141.46,35.741,7.6465
141.35,35.739,5.8693
142.76,42.67,4.2347
140.92,37.188,18.984
144,41.958,122.1
144.1,41.991,122.75
143.5,37.545,0.2074
144.93,42.243,100.9
145.04,42.255,95.369
141.02,37.819,29.957
141.09,37.772,33.798
142.41,40.181,6.7535
142.45,40.253,8.1962
140.97,35.814,-6.8609
140.9,35.869,-8.1699
141.94,37.574,62.087
141.84,37.579,61.586
141.43,38.717,22.436
141.49,38.665,32.753
141.55,37.468,51.348
141.52,39.235,-14.089
143.61,42.723,24.932
143.55,42.767,15.594
143.37,42.738,16.218
143.47,42.768,12.731
141.65,36.775,45.278
141.54,36.784,45.414
141.65,36.691,43.96
143.89,39.807,3.9601
143.89,39.729,3.7431
141.38,36.338,23.984
141.28,36.278,16.533
141.09,39.651,0.027736
141.09,39.58,-0.54088
141.3,37.43,40.767
141.26,37.49,40.726
141.62,39.007,15.982
141.65,38.951,26.144
141.38,35.59,6.7391
141.47,35.602,7.651
139.99,36.311,1.9067
139.96,36.38,2.2273
142.48,36.717,15.73
142.55,36.781,15.396
140.43,37.99,0.35683
140.51,37.989,3.0662
141.04,39.187,-3.6697
140.99,39.256,-1.9064
143.28,38.679,26.838
143.36,38.631,22.858
142.15,37.523,58.593
142.27,37.518,54.547
142.5,40.387,11.145
142.45,40.456,10.552
141.31,37.536,43.712
141.28,37.602,43.723
141.47,40.232,-3.6931
141.53,40.183,-6.2808
141.23,38.213,34.564
141.17,38.147,33.394
141.01,37.522,27.605
141.02,37.432,27.055
139.69,36.228,4.2445
139.71,36.307,3.176
141.92,38.968,46.855
141.88,39.016,38.949
141.29,35.996,8.8891
140.97,37.773,27.015
140.98,37.681,27.457
146.23,42.759,15.495
146.19,42.696,17.949
142.94,37.443,19.97
141.55,36.66,43.143
141.49,36.708,44.281
145.43,42.835,43.345
140.57,35.659,-36.46
140.54,35.747,-29.765
143.41,37.569,2.3253
143.34,37.426,1.9673
144.04,39.895,1.6221
143.99,39.976,2.7939
140.54,37.146,6.6452
142.16,41.874,43.969
142.06,41.909,32.98
141.81,35.899,9.9415
141.88,35.945,10.432
141.32,38.212,43.352
141.38,38.278,45.536
143.96,39.342,2.2344
141.25,39.435,-10.561
140.22,37.241,1.9517
143.8,39.952,7.2071
143.88,39.999,5.4861
142.86,36.765,3.3212
142.95,36.79,1.318
145.42,43.005,24.437
142.5,40.134,10.23
142.6,40.181,13.374
142.58,40.252,13.241
144.32,40.931,5.4734
144.35,40.851,2.5824
143.1,37.062,3.1512
143.02,37.12,7.3283
141.97,37.486,59.523
141.82,37.492,59.006
141.9,37.442,57.858
141.38,40.307,-0.6069
141.26,40.365,0.91771
141.35,40.367,-0.14758
141.32,40.238,0.23207
141.23,40.219,1.3317
141.19,40.286,1.0601
141.26,38.676,13.272
141.73,37.462,56.179
140.97,36.059,-2.5797
141.42,39.21,-14.483
141.5,39.093,-5.2143
143.73,42.76,21.145
143.76,42.835,12.475
143.61,42.827,9.9103
143.7,42.857,8.8789
143.62,42.927,3.4675
143.72,42.924,4.7947
143.56,42.868,6.7229
143.39,42.854,4.8089
143.31,42.791,8.2156
143.48,42.839,7.6316
143,36.853,1.5805
142.99,36.928,3.1892
144.82,41.98,86.781
144.64,41.943,96.386
144.72,42.01,97.595
144.76,41.823,72.509
144.83,41.888,75.816
144.66,41.848,84.899
141.64,37.513,56.042
141.65,37.603,58.988
144.04,39.742,1.3872
143.98,39.823,2.0717
143.98,39.693,2.1771
141,39.662,0.044574
140.94,39.599,0.0059349
140.99,39.547,-0.083751
143.21,37.526,9.5217
143.31,37.504,3.8067
141.18,37.499,35.731
141.48,35.821,8.6931
141.69,39.083,12.531
141.74,38.963,33.619
141.53,35.537,8.6242
141.38,35.505,7.7743
139.92,36.249,3.2305
139.87,36.383,3.0991
142.53,36.647,11.944
142.64,36.672,8.725
142.65,36.757,10.268
142.65,36.917,16.344
140.85,37.212,16.567
140.84,37.276,17.13
140.8,37.161,14.451
140.46,37.692,4.1691
140.36,37.908,0.010903
140.51,37.891,3.5935
141.85,41.53,37.993
141.97,41.539,46.552
140.97,39.121,-2.2011
140.89,39.256,-0.13519
140.46,35.893,-21.573
141.65,35.274,14.824
141.59,38.509,53.539
141.63,38.595,52.129
143.43,38.755,19.305
143.32,38.758,24.942
143.44,38.678,18.498
143.54,38.55,11.764
142.77,38.496,61.488
142.76,38.558,62.109
143.77,41.618,90.591
143.72,42.033,122.41
143.8,41.975,121.93
145.6,42.108,42.106
141.51,35.398,12.738
141.47,35.472,9.9317
142.12,37.604,61.535
142.22,37.653,61.935
142.4,37.458,46.425
142.35,40.614,10.944
142.33,40.329,1.6384
142.43,40.314,7.1754
142.34,40.422,2.9339
144.32,41.245,24.19
144.34,41.325,28.608
140.13,36.415,-0.45162
140.57,36.175,-8.3837
141.16,37.8,37.498
141.22,37.745,40.082
141.45,37.614,51.445
141.42,37.541,48.623
141.36,37.653,48.97
142.77,42.55,17.525
142.73,42.612,8.5129
142.61,42.595,6.0193
141.38,40.196,-0.72132
141.46,40.104,-4.1827
141.37,40.121,-0.52808
142.45,37.23,36.294
142.46,37.143,32.852
141.07,38.252,24.629
141.08,38.172,26.927
141.17,38.28,28.235
142.99,40.367,26.954
142.94,40.297,24.287
141.08,37.583,31.265
141.05,37.659,31.105
141.1,37.705,33.794
141.18,37.685,38.02
141.15,37.566,35.512
141.2,37.623,38.793
141.63,37.909,66.319
141.65,37.991,67.67
144.33,41.701,85.155
144.36,41.791,96.602
140.85,37.422,19.27
140.94,37.379,21.832
139.81,36.325,3.7979
139.77,36.204,5.8622
139.84,36.261,4.4175
141.24,41.658,0.66563
141.34,41.642,4.3163
142.04,38.988,50.113
141.93,39.082,35.193
140.3,36.062,-11.281
140.89,36.642,14.532
141.34,39.085,-10.171
141.42,39.12,-11.553
141.08,36.055,2.1879
141.13,36.135,5.2265
140.21,36.718,1.0569
140.35,36.837,0.35079
141.04,39.794,0.15273
141.14,39.79,0.87436
144.04,41.49,69.356
144.07,41.413,57.867
141.77,39.077,24.382
141.79,39.014,30.966
146.04,42.764,25.925
146.14,42.81,20.892
146.07,42.697,24.391
143.03,37.497,18.245
143.11,37.38,10.243
143.12,37.468,12.267
144.43,40.694,0.11238
144.49,40.748,-0.00084235
141.98,35.318,3.6399
142,35.401,3.1937
142.06,35.283,1.9475
141.12,40.816,0.010297
141.18,40.769,0.29453
141.03,38.031,27.674
140.05,36.284,-0.24642
140.12,36.33,-1.1321
142.02,41.612,48.228
142.11,41.638,53.859
141.45,36.983,43.19
141.45,37.063,42.647
141.23,36.138,10.445
141.3,36.072,10.663
140.64,37.309,12.152
140.77,37.3,15.413
140.7,37.258,12.908
145.95,43.049,30.589
146.05,43.035,29.5
141.62,37.059,45.834
141.53,37.097,44.18
140.9,39.445,-0.0039726
140.97,39.482,-0.37446
141.19,36.309,13.197
142.02,37.243,50.702
141.98,37.322,53.356
140.62,35.809,-22.925
140.73,35.794,-19.36
142.1,35.408,1.4361
142.13,35.342,1.0978
141.14,35.717,-1.383
141.05,35.687,-5.7444
144.91,42.376,99.011
144.86,42.305,103.51
144.08,41.249,37.936
141.35,38.559,26.54
141.34,38.655,20.795
140.96,35.934,-5.1362
140.92,35.995,-5.2487
144.08,41.557,74.83
144.47,41.901,103.49
144.47,41.825,96.22
141.87,40.92,7.9841
141.79,40.884,2.7862
143.52,39.472,13.491
143.48,39.549,14.065
141.64,35.839,10.101
141.55,35.864,10.426
141.66,35.618,8.0236
141.62,35.683,8.1606
141.87,39.125,25.33
140.98,37.246,21.75
141.8,41.597,34.379
143.44,38.498,16.726
143.35,38.547,22.988
144.88,42.164,99.755
144.79,42.162,105.86
145.78,42.164,31.557
145.7,42.101,31.217
142.48,37.553,47.623
142.47,37.49,45.668
144.19,41.568,71.108
144.21,41.669,84.054
142.66,41.033,55.777
142.57,41.005,48.896
142.88,42.449,39.196
142.87,42.533,28.235
141.64,37.259,49.238
141.55,37.372,49.49
141.62,37.339,50.574
143.21,37.098,1.1766
143.29,37.052,0.14394
144.25,41.398,42.154
141.18,37.003,32.69
143.85,41.48,74.128
143.85,41.392,65.998
141.27,40.822,1.0064
141.17,40.891,0.095145
141.26,40.899,1.0388
141.01,38.114,25.005
140.91,38.119,18.511
140.85,38.038,17.518
141.79,35.745,7.8469
141.85,35.809,8.2507
144.57,41.429,24.663
144.59,41.514,31.824
143.52,37.464,0.0025626
143.45,37.411,0.15715
140.05,36.185,-1.4574
140.2,36.283,-3.4709
145.69,41.945,18.87
143.63,41.478,78.233
141.95,41.686,42.425
142.1,41.726,50.555
142,41.754,42.192
141.34,36.949,41.129
141.28,37.001,38.504
141.57,39.164,-7.4799
141.67,39.159,3.039
141.4,36.096,14.076
141.41,36.169,16.087
141.3,36.202,14.456
145.22,43.019,19.083
145.23,43.087,14.1
145.29,42.136,68.996
140.27,36.324,-3.5746
140.41,36.321,-4.6159
140.34,36.28,-5.1821
141.77,37.255,51.033
141.8,37.329,53.169
141.71,37.383,53.936
141.48,38.49,44.745
141.44,38.564,35.528
143.09,37.85,25.85
141.09,36.281,6.6212
141.61,37.194,47.195
141.68,37.113,46.788
141.52,37.18,44.366
140.63,37.989,8.0937
140.83,39.198,-0.0038712
140.86,39.133,-0.1695
141.07,39.436,-2.9756
140.92,39.371,-0.14996
141,39.327,-1.8997
141.07,39.355,-4.0159
140.42,36.395,-3.5753
141.06,36.411,10.766
141.17,36.393,15.872
141.01,36.344,5.9509
142.48,42.488,8.9
142.47,42.414,13.338
142.59,42.526,9.9347
142.67,42.427,24.156
142.57,42.385,21.019
142.68,42.493,17.88
145.79,42.958,32.641
145.76,42.886,35.973
140.88,38.745,0.40163
140.97,38.713,1.9895
140.81,35.864,-14.206
141.21,35.957,5.1205
141.12,35.984,1.9552
141.07,37.099,27.269
141.15,37.065,31.543
140.58,36.525,-0.0055044
144.1,39.202,0.073392
144.01,39.217,0.7816
140.57,38.317,0.11041
140.65,38.326,1.6362
142.9,37.247,15.811
142.99,37.261,12.252
142.87,37.315,18.481
140.32,35.901,-19.341
140.51,37.22,7.4688
140.56,37.304,9.518
143.06,37.21,8.1923
143.16,37.234,4.6829
142.92,37.107,12.02
140.96,36.193,-1.2514
141.06,36.209,3.9337
145.9,42.974,31.337
146.06,42.944,27.231
145.96,42.913,30.692
142.18,37.347,50.779
142.15,37.255,48.767
142.09,37.382,54.552
140.69,35.63,-29.291
142.28,37.068,37.465
142.37,37.07,33.008
141.15,35.81,-0.077234
141.06,35.853,-2.4032
141.23,35.857,3.8333
141.05,35.926,-1.6492
142,36.103,12.091
141.75,39.238,1.3248
141.45,35.315,16.832
141.35,35.305,16.879
140.77,37.374,16.003
140.69,37.389,13.727
146.15,42.892,21.136
146.25,42.922,15.315
140.93,37.125,18.602
140.99,37.081,22.276
143,42.647,17.593
142.98,42.577,27.687
140.75,38.154,9.8483
140.68,38.194,5.7975
140.7,38.282,4.328
143.97,41.358,55.347
143.98,41.274,47.244
140.22,36.459,-1.2378
140.29,36.416,-2.6377
140.37,36.446,-2.8288
140.23,36.547,-0.59422
144.12,39.332,0.081502
144.16,39.27,-0.00080498
144.02,39.302,0.97436
140.62,38.448,0.13787
140.56,38.398,-0.0051132
140.68,38.415,1.0162
140.93,37.545,24.073
140.93,37.627,24.606
140.17,35.824,-22.716
140.22,35.777,-17.076
140.35,37.613,1.918
140.42,37.621,3.8829
140.33,37.542,2.1888
140.4,37.503,4.1576
141.69,35.43,9.7941
141.62,35.375,12.441
140.51,36.48,-1.8661
140.5,36.413,-3.0305
142.36,36.16,4.3673
142.45,36.256,3.4943
142.45,36.169,2.5065
140.21,37.56,0.14152
140.27,37.518,1.1776
140.44,36.074,-12.341
140.38,36.026,-14.213
140.39,35.943,-17.937
144.57,43.154,-0.75293
144.64,43.11,-0.71386
141.33,37.143,38.605
141.36,37.074,39.672
140.84,38.419,5.4514
140.82,38.33,7.2299
141.2,37.2,33.424
141.23,37.132,34.177
140.85,37.498,20.182
140.4,37.211,5.566
140.52,37.388,8.7115
142.4,37.61,53.004
142.31,37.598,56.287
144.29,41.858,107.08
144.19,41.873,113.62
140.43,36.511,-2.2225
143.08,37.648,20.318
141.06,37.253,27.371
141.1,37.18,28.738
140.31,35.813,-22.683
140.17,37.433,0.1774
140.15,37.515,0.0032243
140.25,37.435,1.3877
141.28,35.373,12.092
141.29,35.468,7.8587
144.58,43.03,1.3744
144.63,42.975,6.6813
142.17,36.232,10.364
140.39,37.434,4.5483
140.44,37.378,6.1828
140.55,37.692,8.1197
140.66,37.463,13.351
140.57,37.469,10.04
140.45,35.793,-27.273
140.37,35.754,-32.128
144.36,42.959,4.4095
144.44,43.02,0.57614
141.03,40.007,0.016379
141.07,39.94,0.25785
140.7,36.433,0.56803
140.66,36.508,2.0558
140.05,35.855,-22.931
139.98,35.862,-11.71
140.8,36.134,-6.4157
141.94,35.474,4.3605
141.84,35.474,6.9436
140.86,37.68,21.82
140.3,37.3,3.3959
140.38,37.285,5.253
140.3,37.39,2.9827
142.02,35.703,4.4829
142.31,36.373,11.183
142.34,36.297,7.8931
142.28,36.24,7.3202
140.47,36.641,-0.99767
140.4,36.58,-1.6856
140.31,36.604,-0.93399
140.44,36.725,-0.44102
140.29,36.692,-0.32208
140.36,36.753,-0.37574
140.61,36.676,1.7079
140.55,36.617,0.26282
142.44,37.681,54.064
142.41,37.755,58.211
140.18,35.9,-19.543
140.25,35.94,-16.639
141.27,37.287,36.82
141.23,37.358,36.734
144.65,42.317,108.45
140.79,36.001,-10.818
140.74,35.936,-14.355
142.51,37.817,57.779
142.62,37.787,50.132
142.63,37.707,47.025
142.55,37.663,48.294
140.73,36.077,-9.7421
141.12,38.011,32.961
141.12,37.927,33.851
140.72,37.674,15.228
140.8,37.64,18.589
140.35,36.997,2.9628
140.47,37.082,4.8918
140.38,37.07,3.9111
143.01,37.336,13.311
142.94,37.37,17.525
140.44,36.969,2.514
140.51,37.021,4.1715
140.71,37.529,14.814
140.78,37.54,17.892
142.28,37.862,68.322
142.3,37.776,64.812
140.81,37.025,12.009
140.84,37.1,14.454
144.95,43.138,2.2044
145.04,43.108,7.062
140.66,36.877,3.4498
140.89,37.781,22.966
142.74,37.42,28.511
142.77,37.333,24.224
140.46,37.554,5.3914
140.54,37.545,8.7498
140.61,36.098,-11.072
140.53,36.041,-14.475
146.02,42.632,27.136
145.91,42.606,35.565
140.59,37.611,10.11
140.66,37.601,13.547
141.01,36.789,26.146
140.6,37.776,9.3773
140.58,37.87,7.3508
145.96,42.778,31.985
145.93,42.845,32.806
140.85,36.866,12.652
140.9,36.791,16.543
140.88,36.954,14.654
140.98,36.986,21.414
141.08,36.942,29.132
141.1,36.863,31.087
140.63,36.918,3.4215
140.65,37.936,8.8206
140.72,37.939,11.647
140.7,37.769,13.619
141.19,38.803,2.5428
141.27,38.782,7.4382
143.89,41.129,39.523
143.87,41.215,46.309
141.31,38.993,-5.7877
141.37,38.933,2.1001
142.01,35.847,6.8272
141.97,35.789,6.3278
145.78,42.768,38.976
145.82,42.835,36.296
145.85,42.727,37.742
140.68,38.014,9.1328
140.73,37.992,11.316
141.57,39.32,-16.582
141.51,39.395,-18.937
144.46,41.645,63.938
144.47,41.561,48.807
141.39,41.372,8.5196
141.49,41.396,14.795
142.64,38.108,64.125
142.75,38.128,56.968
142.15,42.227,9.6381
142.15,42.31,5.0816
143.33,39.677,17.341
143.41,39.724,15.464
143.29,38.838,27.024
143.19,38.847,34.216
144.48,42.028,112.44
144.51,42.102,114.99
140.69,36.992,5.9421
140.62,37.041,6.0988
141.17,39.553,-3.0803
141.17,39.473,-5.0465
144.08,41.82,109.2
144.08,41.732,98.203
142.76,36.807,8.0691
142.76,36.892,10.307
141.76,39.413,-7.5639
141.7,39.328,-7.9173
145.51,42.171,54.073
145.53,42.247,58.956
142.5,40.529,15.879
142.45,40.604,17.381
142.85,39.545,28.285
142.95,39.592,25.615
143.78,39.253,5.857
143.82,39.175,4.8483
141.93,42.166,5.9659
141.89,42.241,1.7378
142.6,37.957,60.246
142.58,38.035,64.274
142.6,42.186,45.541
142.63,42.264,38.761
143.1,41.488,87.652
142.99,41.508,89.321
143.72,38.513,3.059
143.62,38.488,6.766
145.03,43.401,-0.0049461
144.98,43.34,-0.079415
141.76,40.63,-10.676
141.79,40.545,-14.515
145.49,41.871,22.41
145.57,41.948,27.669
143.81,42.304,106.42
143.84,42.384,94.021
145.32,42.894,35.136
145.33,42.971,26.994
141.22,41.44,0.71377
141.32,41.459,4.813
144.49,41.165,8.1433
144.38,41.16,13.827
143.38,37.292,0.14584
145.03,42.543,81.576
145.1,42.485,87.581
142.65,38.865,58.32
142.56,38.825,65.136
142.28,41.729,62.162
142.37,41.775,63.992
143.84,40.521,14.972
143.94,40.5,9.748
146.33,42.169,3.5371
146.43,42.204,0.87404
141.78,37.107,47.569
141.83,37.184,49.163
143.52,41.583,89.778
143.53,41.506,83.552
142.37,42.355,12.401
142.27,42.37,6.0169
140.2,37.144,2.0577
140.25,37.097,2.9066
146.01,43.219,39.067
145.92,43.185,32.355
145.3,42.285,80.936
145.24,42.202,79.533
142.21,37.128,41.603
142.24,37.209,44.061
140.41,37.849,0.83493
140.39,37.763,0.9704
140.27,36.866,1.3869
140.19,36.807,1.5558
